condition,Peptide,n,mean_diff,statistic,effect_size,p_value,p_adjusted,source_file
Neg5m_NegCTL,KAP3_107_119,3,0.01579466210632082,3,0.5,1,1,hpv_neg_25.12-signal_Neg5m_NegCTL-STK.csv
Neg5m_NegCTL,ANXA1_209_221,3,-0.0580944118088631,3,0.5,1,1,hpv_neg_25.12-signal_Neg5m_NegCTL-STK.csv
Neg5m_NegCTL,K6PL_766_778,3,-0.02508753290012426,3,0.5,1,1,hpv_neg_25.12-signal_Neg5m_NegCTL-STK.csv
Neg5m_NegCTL,KCNB1_489_501,3,-0.07819346684467021,3,0.5,1,1,hpv_neg_25.12-signal_Neg5m_NegCTL-STK.csv
Neg5m_NegCTL,REL_260_272,3,0.1849210079855868,3,0.5,1,1,hpv_neg_25.12-signal_Neg5m_NegCTL-STK.csv
Neg5m_NegCTL,GBF1_1331_1343,3,-0.007616780277265238,3,0.5,1,1,hpv_neg_25.12-signal_Neg5m_NegCTL-STK.csv
Neg5m_NegCTL,RBM26_833_845,3,-0.07052429882056128,3,0.5,1,1,hpv_neg_25.12-signal_Neg5m_NegCTL-STK.csv
Neg5m_NegCTL,BUB1_207_219,3,-0.02163779446607498,3,0.5,1,1,hpv_neg_25.12-signal_Neg5m_NegCTL-STK.csv
Neg5m_NegCTL,BAD_112_124,3,0.08303403923055766,3,0.5,1,1,hpv_neg_25.12-signal_Neg5m_NegCTL-STK.csv
Neg5m_NegCTL,KAP2_92_104,3,0.010533573640187775,3,0.5,1,1,hpv_neg_25.12-signal_Neg5m_NegCTL-STK.csv
Neg5m_NegCTL,ADRB2_338_350,3,0.033943405804117255,3,0.5,1,1,hpv_neg_25.12-signal_Neg5m_NegCTL-STK.csv
Neg5m_NegCTL,VASP_150_162,3,-0.0061963752892288185,3,0.5,1,1,hpv_neg_25.12-signal_Neg5m_NegCTL-STK.csv
Pos15m_PosCTL,RBL2_655_667,3,0.09161323893796898,6,1,0.18144920772142026,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,AMOT_744_756,3,0.07627961638456011,6,1,0.18144920772142026,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,GBF1_1331_1343,3,0.5716969267841453,6,1,0.18144920772142026,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,RS6_228_240,3,-1.0172062823714587,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,RYR1_4317_4329,3,-0.4666508714598905,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,TRPM7_1498_1510,3,-0.87094811780297,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,PTK6_436_448,3,-0.9336130690373542,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,STK6_283_295,3,-0.8296557385760567,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,NFKB1_330_342,3,-1.2242073477415853,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,ANDR_785_797,3,-0.27213836895035975,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,GPSM2_394_406,3,-1.3010859084942181,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,DESP_2842_2854,3,-1.453206604068347,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,CFTR_730_742,3,-1.4535130087192722,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,NEK3_158_170,3,-0.2143697046101701,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,PTN12_32_44,3,-0.8586777603849539,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,CGHB_109_121,3,-0.6477229055912028,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,PP2AB_297_309,3,-0.37527657499548406,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,CAC1C_1974_1986,3,-1.1145463348709317,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,NOS3_1171_1183,3,-0.2731744259327164,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,FRAP_2443_2455,3,-0.517314515754831,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,EPB42_241_253,3,-1.2991594345216708,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,EZH2_305_317,3,-0.9849287438105199,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,ANXA1_209_221,3,-0.5285831632070664,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,BAD_69_81,3,-0.4267624414484275,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,TY3H_65_77,3,-1.229198429529178,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,CSF1R_701_713,3,-0.9793013419903497,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,CREB1_126_138,3,-0.8533786770993815,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,KCNB1_489_501,3,-0.3557309416641929,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,KCNA1_438_450,3,-1.1940474236077243,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,KCNH2_277_289,3,-1.27292238078383,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,REL_260_272,3,-1.2713173623756955,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,VASP_271_283,3,-0.6071820599028234,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,NMDZ1_890_902,3,-0.7068309135317984,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,RBM26_833_845,3,-0.39387754975471295,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,PLM_76_88,3,-1.0951784927064894,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,NCF1_321_333,3,-1.0526162046687713,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,BAD_112_124,3,-1.128370797329561,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,GPR6_349_361,3,-0.322065362322103,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,KCNA2_442_454,3,-0.6509368404217234,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,KAP2_92_104,3,-1.0582349049516708,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,ESR1_160_172,3,-0.5625344766310268,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,ADRB2_338_350,3,-1.0923214637851526,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,KPB1_1011_1023,3,-1.4042932902186684,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,SCN7A_898_910,3,-1.2631472379619406,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,VASP_150_162,3,-1.255485631327187,0,0,0.1814492077214203,0.4395103031474403,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,PDPK1_235_247,3,-0.17618819284317794,1,0.16666666666666666,0.42267807417063546,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,CO4A3_1429_1441,3,-0.24861911773393314,1,0.16666666666666666,0.42267807417063546,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,GSUB_61_73,3,-0.2367735489333036,1,0.16666666666666666,0.42267807417063546,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,RAP1B_172_184,3,-0.3089177142474936,1,0.16666666666666666,0.42267807417063546,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,CDC2_154_169,3,-0.14134920567396164,1,0.16666666666666666,0.42267807417063546,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,ERF_519_531,3,-0.2805093497175936,1,0.16666666666666666,0.42267807417063546,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,P53_308_323,3,-0.16778788612959636,1,0.16666666666666666,0.42267807417063546,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,RADI_559_569,3,-0.30172786858497097,1,0.16666666666666666,0.42267807417063546,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,KCNA3_461_473,3,-0.25828812384677224,1,0.16666666666666666,0.42267807417063546,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,RB_774_786,3,-0.2083012930696307,1,0.16666666666666666,0.42267807417063546,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,PRKDC_2618_2630,3,-0.18724168536174624,1,0.16666666666666666,0.42267807417063546,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,SV2A_36_48,3,-0.2997293394028885,1,0.16666666666666666,0.42267807417063546,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,VIME_28_40,3,-0.16048599846575645,1,0.16666666666666666,0.42267807417063546,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,VASP_232_244,3,0.10184772087507721,5,0.8333333333333334,0.4226780741706355,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,YAP1_374_386,3,0.1038062003787017,5,0.8333333333333334,0.4226780741706355,0.7678651680766545,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,PPR1A_28_40,3,-0.19414470871803918,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,TPH2_10_22,3,-0.07436526734250273,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,FOXO3_25_37,3,-0.09513380299821547,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,MARCS_160_172,3,-0.15225541865135145,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,RB_242_254,3,-0.03586805103788336,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,PLEK_106_118,3,-0.035982826923492084,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,ADDB_696_708,3,0.03804408063245969,4,0.6666666666666666,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,MPIP3_208_220,3,-0.035868709353763226,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,BCKD_45_57,3,-0.11120564780761466,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,RAF1_253_265,3,-0.1134420957970447,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,RB_350_362,3,-0.22855645646566192,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,CENPA_1_14,3,-0.20215907207568345,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,NEK2_172_184,3,0.007861558596504281,4,0.6666666666666666,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,MPIP1_172_184,3,0.07804431804379805,4,0.6666666666666666,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,BAD_93_105,3,-0.20362997691800128,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,MBP_222_234,3,0.13892952554455018,4,0.6666666666666666,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,KAPCG_192_206,3,-0.0379678138091369,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,H2B1B_ 27_40,3,-0.20543042339094136,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,IF4E_203_215,3,-0.053723705170552805,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,CDK7_163_175,3,-0.20915332955508426,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,ADDB_706_718,3,-0.23206644061514198,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,ARHG2_166_178,3,-0.1015967518982297,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,MARCS_152_164,3,-0.2720627674845121,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,CD27_212_224,3,-0.21889259696994873,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,KIF2C_105_118_S106G,3,-0.15689291966183977,2,0.3333333333333333,0.7892680261342813,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,GYS2_1_13,3,-0.015110815028982354,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,CCR5_330_342,3,-0.03568223158570009,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,MP2K1_287_299,3,0.06025838662322099,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,ACM4_456_468,3,-0.1030295164035584,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,ACM1_444_456,3,-0.055391787899615394,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,TRPM7_1466_1478,3,-0.005635914156462937,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,XPO1_1049_1061,3,-0.08070202090556608,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,LMNB1_16_28,3,-0.0024875716236653815,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,PKP1_167_179,3,-0.048295042586498305,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,RB_803_815,3,0.0616467555047396,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,C1R_201_213,3,0.088233937871109,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,IRS1_788_800,3,-0.01981250193473964,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,TAU_524_536,3,0.0075776168626315865,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,KS6A1_374_386,3,0.0028201363673009657,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,ROA1_186_198,3,-0.03691666353967804,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,FIBA_569_581,3,-0.10567807719699474,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,KCC2G_278_289,3,-0.01479926336376606,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,NR4A1_344_356,3,-0.14236811326409732,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,RUNX3_8_20,3,-0.03905968746248391,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,H32_3_18,3,-0.07910936346869443,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,RIT1_202_214,3,-0.20497588566763358,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,BUB1_207_219,3,-0.018904591373485324,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,ERBB2_679_691,3,-0.11066746774728564,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos15m_PosCTL,MYL9_14_26,3,0.0077551740823427195,3,0.5,1,1,hpv_pos_25.10-signal_Pos15m_PosCTL-STK.csv
Pos1h_PosCTL,ACM1_444_456,3,0.07002983323275795,6,1,0.18144920772142026,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,NEK3_158_170,3,0.2177901059518049,6,1,0.18144920772142026,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,PLEK_106_118,3,0.10005371809011265,6,1,0.18144920772142026,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,MPIP3_208_220,3,0.26668697627339677,6,1,0.18144920772142026,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,VASP_232_244,3,0.13236766431285543,6,1,0.18144920772142026,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,RBL2_655_667,3,0.12081252598533905,6,1,0.18144920772142026,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,P53_308_323,3,0.0874249159974756,6,1,0.18144920772142026,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,IRS1_788_800,3,0.057146653029021145,6,1,0.18144920772142026,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,GBF1_1331_1343,3,0.310724808661083,6,1,0.18144920772142026,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,RS6_228_240,3,-0.41078502909481135,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,RYR1_4317_4329,3,-0.2784187599263174,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,TRPM7_1498_1510,3,-0.5938502015054699,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,PTK6_436_448,3,-0.5384783580220045,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,STK6_283_295,3,-0.5162937231844484,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,NFKB1_330_342,3,-0.5967072115231945,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,ANDR_785_797,3,-0.11034493041180878,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,GPSM2_394_406,3,-0.6857600035411284,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,DESP_2842_2854,3,-0.5841515072816682,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,CFTR_730_742,3,-0.8407929326927229,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,LIPS_944_956,3,-0.5620699702012129,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,RAP1B_172_184,3,-0.20579436236804405,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,PTN12_32_44,3,-0.37337192715387424,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,CGHB_109_121,3,-0.5060454361965494,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,TRPM7_1466_1478,3,-0.03919204252605102,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,ERF_519_531,3,-0.4191954841138653,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,CAC1C_1974_1986,3,-0.5138448873063014,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,KAP3_107_119,3,-0.5294267901395813,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,EPB42_241_253,3,-0.5812300550215355,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,TOP2A_1463_1475,3,-0.4092363555911085,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,EZH2_305_317,3,-0.5820155082479207,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,ANXA1_209_221,3,-0.28004819590736957,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,BAD_69_81,3,-0.1401959928798527,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,TY3H_65_77,3,-0.6357925259925447,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,CSF1R_701_713,3,-0.4797512158646775,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,CREB1_126_138,3,-0.395437608162385,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,KCNA3_461_473,3,-0.25953363450851413,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,KCNA1_438_450,3,-0.5668190046611447,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,KCNH2_277_289,3,-0.7362145260921231,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,REL_260_272,3,-0.7129660208139518,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,KAPCG_192_206,3,-0.07512125380063524,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,VASP_271_283,3,-0.3116860486885618,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
Pos1h_PosCTL,NMDZ1_890_902,3,-0.26726732235874157,0,0,0.1814492077214203,0.3628984154428406,hpv_pos_25.11-signal_Pos1h_PosCTL-STK.csv
